no,name,gubun,do,sigungu,address,주요시설 일반야영장,주요시설 자동차야영장,주요시설 글램핑,주요시설 카라반,주요시설 개인 카라반,주요시설 덤프스테이션,사이트 크기1 가로,사이트 크기2 가로,사이트 크기3 가로,사이트 크기1 세로,사이트 크기2 세로,사이트 크기3 세로,사이트 크기1 수량,사이트 크기2 수량,사이트 크기3 수량,인허가일자,화로대,부대시설,주변이용가능시설,소화기 개수,방화수 개수,방화사 개수,화재감지기 개수,테마환경,캠핑장비대여,반려동물출입,longitude,latitude
1785,에덴캠프,민간,경기도,양평군,경기도 양평군 서종면 도장리 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.10.13,,운동시설,,0,0,0,0,,,가능,127.3938302,37.60641276
1786,연지곤지 캠핑장,민간,경상북도,청도군,경상북도 청도군 운문면 신원리 301-12 ,12,0,0,0,0,,7,0,0,8,0,0,12,0,0,2017.8.9,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로,낚시,어린이놀이시설",7,0,0,0,여름물놀이,"텐트,릴선,화로대",불가능,128.9993242,35.67352051
1787,영수야 놀자,민간,경기도,연천군,경기도 연천군 장남면 장백로 330번길 236,0,25,0,0,0,0,6,5,0,7,6,0,17,8,0,2018.5.1,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","낚시,어린이놀이시설",10,0,0,0,"여름물놀이,가을단풍명소",화로대,불가능,126.8905032,37.99606062
1788,영오 캠핑장,민간,경상남도,고성군,경남 고성군 영오면 영회로 651,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.4.4,,,,0,0,0,0,,,불가능,128.2491171,35.11558416
1790,오크밸리카라반캠핑장,민간,강원도,원주시,강원도 원주시 지정면 판대리 577-7 ,0,0,0,19,0,,0,0,0,0,0,0,0,0,0,2015.8.21,개별,"전기,온수,물놀이장,놀이터,산책로,운동시설,마트_편의점",수영장,0,0,0,0,스키,,불가능,127.8062941,37.40881192
1791,와글와글 캠핑스토리 캠프산음,민간,경기도,양평군,경기도 양평군 단월면 석산로 837 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.6.9,,"전기,무선인터넷,온수,물놀이장",,0,0,0,0,,,불가능,127.6055728,37.59998653
1793,(주)밀모 빨강치마 야영장,민간,전라북도,무주군,전라북도 무주군 적상면 밀모길 79-30,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.7.30,개별,"전기,무선인터넷,장작판매,온수,산책로,운동장,운동시설,마트_편의점",산책로,0,0,0,0,"일출명소,일몰명소,스키,액티비티,가을단풍명소,겨울눈꽃명소,걷기길",,불가능,127.6707173,35.93024927
1794,(주)밀모빨강치마자동차야영장,민간,전라북도,무주군,전라북도 무주군 적상면 밀모길 79-30,0,50,15,11,0,0,6,0,0,6,0,0,50,0,0,2015.7.30,개별,"전기,온수,물놀이장,놀이터,마트_편의점",,5,0,0,0,겨울눈꽃명소,,불가능,127.6707173,35.93024927
1795,(주)수동자연마을 힐링별밤수목원캠핑장,민간,경기도,남양주시,경기도 남양주시 수동면 비룡로 1516-19 ,40,40,0,0,10,,6,4,0,8,5,0,15,15,0,2015.5.19,개별,"전기,무선인터넷,온수,마트_편의점",계곡 물놀이,8,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소",화로대,불가능,127.2737422,37.74965174
1796,청보리오토캠핑장,민간,경상남도,통영시,경상남도 통영시 욕지면 욕지일주로 896-71 ,0,28,0,0,0,0,4,0,0,6,0,0,28,0,0,2014.3.10,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","산책로,수상레저,낚시,강/물놀이,청소년체험시설",20,10,0,0,"일몰명소,수상레저,낚시,액티비티,여름물놀이","릴선,화로대",불가능,128.2302338,34.63958079
1797,캠프통 아일랜드,민간,경기도,가평군,경기 가평군 청평면 호반로 976,0,0,28,0,0,,0,0,0,0,0,0,28,0,0,2016.7.19,불가,"전기,무선인터넷,온수,놀이터,운동시설","수상레저,강/물놀이,어린이놀이시설",28,0,0,28,"일몰명소,수상레저,액티비티,가을단풍명소,겨울눈꽃명소",,불가능,127.4844323,37.7105574
1798,하늘캠핑장,민간,강원도,평창군,강원도 평창군 봉평면 흥정리 93-12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.7.23,,"전기,온수,물놀이장,운동시설",,0,0,0,0,,,불가능,128.3079822,37.65728092
1799,메이플트리글램핑,민간,경기도,가평군,경기 가평군 상면 수목원로 181-28,0,0,23,0,0,,0,0,0,0,0,0,0,0,0,2016.10.28,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,강/물놀이",23,4,4,23,"일몰명소,봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길","화로대,난방기구",가능(소형견),127.3645766,37.76225881
1800,캡틴 카라반 글램핑,민간,경기도,가평군,경기 가평군 상면 청군로 776-22,0,0,16,10,0,4,0,0,0,0,0,0,0,0,0,2022.4.7,개별,"전기,장작판매,온수,물놀이장,마트_편의점,덤프스테이션",,30,0,0,30,,,불가능,127.3713292,37.7806519
1801,가평뜰캠핑장,민간,경기도,가평군,경기 가평군 설악면 뇌암길 49,40,0,0,0,0,,0,0,0,0,0,0,40,0,0,2018.1.3,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동시설","계곡 물놀이,산책로,운동장,낚시,강/물놀이,농어촌체험시설",20,0,1,0,"일출명소,일몰명소,낚시,액티비티,봄꽃여행,여름물놀이,가을단풍명소,걷기길","릴선,화로대",불가능,127.4902741,37.63123992
1802,각흘계곡 캠핑장,민간,경기도,포천시,경기도 포천시 이동면 금강로 6439,0,40,0,4,0,,7,0,0,8,0,0,40,0,0,2018.4.13,개별,"전기,무선인터넷,장작판매,온수,트렘폴린","계곡 물놀이,산책로",1,0,0,0,"여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길","텐트,화로대",불가능,127.3930641,38.09899482
1803,검디 관광농원 야영장,민간,인천광역시,강화군,인천광역시 강화군 길상면 동검리 127-18,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.7.12,개별,,,0,0,0,0,,,불가능,126.5115238,37.58668188
1804,MK골드캠프,민간,경기도,용인시,경기도 용인시 기흥구 고매동 기흥단지로 398 ,2,0,17,3,0,,5,0,0,6,0,0,0,0,0,2016.2.1,개별,,,9,0,0,0,액티비티,,가능,127.1386143,37.21740406
1805,공수전리 마을 휴향지,민간,강원도,양양군,강원 양양군 서면 용소길 89,100,0,0,0,0,,3,0,0,5,0,0,100,0,0,2017.7.14,개별,마트_편의점,계곡 물놀이,40,0,0,0,여름물놀이,,가능,128.560168,38.0332817
1806,구름위산책,민간,경기도,가평군,경기도 가평군 조종면 현리 2-8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.9.6,,,,0,0,0,0,,,불가능,127.353175,37.83594912
1807,구절초마을캠핑장,민간,강원도,정선군,강원 정선군 여량면 노추산로 794,0,12,3,0,0,,4,0,0,4,0,0,18,0,0,2015.7.17,개별,"전기,무선인터넷,장작판매,온수,운동장","계곡 물놀이,산책로,운동장,낚시,농어촌체험시설",4,0,4,2,"액티비티,가을단풍명소",,불가능,128.732081,37.51461509
1808,국립화천숲속야영장,국립공원,강원도,화천군,강원특별자치도 화천군 간동면 배후령길 1144,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2018.7.20,불가,"전기,무선인터넷,온수","계곡 물놀이,산책로,청소년체험시설",68,4,0,6,,"릴선,일산화탄소감지기",가능(소형견),127.7975555,38.01030672
1810,스톤힐,민간,경상남도,거제시,경남 거제시 수양1길 92-5,0,0,9,0,0,,0,0,0,0,0,0,0,0,0,2017.12.29,개별,"전기,무선인터넷,온수,놀이터","산책로,낚시",10,0,0,10,걷기길,,불가능,128.6555719,34.892516
1811,길안 다슬기캠프,민간,경상북도,안동시,경상북도 안동시 길안면 웃장터길 80,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.11.5,,,,0,0,0,0,,,불가능,128.8983476,36.45491651
1812,왕방산 암벽공원 야영장,국립공원,경기도,포천시,경기 포천시 신북면 깊이울로 71,9,0,0,7,0,0,6,5,6,8,8,4,3,3,3,2018.9.4,개별,"전기,산책로","계곡 물놀이,산책로,수상레저,해수욕",18,0,0,7,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",,불가능,127.1806084,37.92806986
1813,꿈꾸는캠핑장 (한시 야영장),민간,충청남도,태안군,충남 태안군 남면 신온리 903-87,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.7.24,,,,0,0,0,0,,,,126.290083,36.5900423
1814,남원 백두대간 힐링캠핑장,국립공원,전라북도,남원시,전북 남원시 운봉읍 행정공안길 299,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.7.16,,,,0,0,0,0,,,불가능,127.5409498,35.39537237
1815,뉴힐링캠프,민간,경기도,포천시,경기도 포천시 이동면 금강로 6135-32 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.7.9,,,,0,0,0,0,,,불가능,127.388723,38.07580035
1816,양평 다목적캠핑장,민간,경기도,양평군,경기 양평군 양동면 양서동로 224,0,70,10,0,16,,7,8,4,7,7,4,48,16,6,2015.10.14,개별,"트렘폴린,물놀이장,산책로,마트_편의점","산책로,수영장,어린이놀이시설",45,0,0,10,"스키,가을단풍명소,겨울눈꽃명소",,불가능,127.7914403,37.45079797
1817,단양 남천 캠핑장,지자체,충청북도,단양군,충북 단양군 영춘면 남천 4길 33,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,개별,,,0,0,0,0,,,불가능,128.506666,37.0457564
1818,달재오토캠핑장,민간,충청북도,제천시,충북 제천시 백운면 덕동로2길 23-13,0,17,0,0,0,,6,6,0,9,8,0,8,9,0,2018.10.2,개별,"전기,장작판매,온수,마트_편의점","계곡 물놀이,산책로,낚시,강/물놀이",10,1,0,2,,,가능,127.9570216,37.21618763
1820,대관령자연휴양림,자연휴양림,강원도,강릉시,강원도 강릉시 성산면 삼포암길 133 ,33,0,0,0,0,,3,0,0,3,0,0,33,0,0,2015.6.2,불가,"놀이터,산책로,운동시설,마트_편의점","계곡 물놀이,해수욕,어린이놀이시설",17,0,0,0,"봄꽃여행,가을단풍명소",,불가능,128.7838592,37.71487979
1821,대천해수욕장 야영장,지자체,충청남도,보령시,충남 보령시 신흑동 2116,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.9.1,개별,"전기,산책로","산책로,수상레저,낚시,해수욕,농어촌체험시설,어린이놀이시설",0,0,0,0,"일몰명소,수상레저,액티비티,여름물놀이,걷기길",,불가능,126.517889,36.30330691
1822,팔공산국립공원 도학 야영장,지자체,대구광역시,동구,대구 동구 팔공산로237길 47 (도학동),0,29,0,0,0,0,3,3,0,3,4,0,0,0,0,2015.6.4,개별,"전기,온수",산책로,18,0,70,0,"봄꽃여행,가을단풍명소,걷기길",,불가능,128.7035882,35.98174058
1823,동강아름캠프,민간,강원도,영월군,강원 영월군 김삿갓면 영월동로 2435,10,0,0,0,0,,6,0,0,7,0,0,10,0,0,2016.7.27,개별,"전기,무선인터넷,장작판매,온수",어린이놀이시설,7,0,0,0,여름물놀이,,불가능,128.641479,37.11523003
1824,동강전망휴양림오토캠핑장,지자체,강원도,정선군,강원 정선군 신동읍 동강로 916-212,0,67,0,0,0,,4,0,0,5,0,0,67,0,0,,개별,"전기,온수",산책로,38,0,0,0,"일몰명소,가을단풍명소",,불가능,128.6078997,37.25962337
1825,동물카라반,민간,경기도,가평군,경기 가평군 상면 임초밤안골로 313,3,0,5,3,0,,4,3,0,8,6,0,3,5,0,2015.10.19,개별,"전기,무선인터넷,온수,트렘폴린,물놀이장,마트_편의점","계곡 물놀이,산책로,수영장",8,0,0,8,"일몰명소,봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",,가능(소형견),127.3595152,37.74689123
1826,동산계곡 야영장,민간,대구광역시,군위군,경북 군위군 부계면 원효길 129-9,4,0,0,4,0,,0,0,0,0,0,0,0,0,0,2018.6.29,,,,0,0,0,0,,,불가능,128.6656962,36.04647481
1827,두산 캠핑장,민간,강원도,영월군,강원 영월군 무릉도원면 새막골길 165-13,0,30,0,0,0,,7,0,0,7,0,0,0,0,0,2015.7.14,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",산책로,5,0,0,0,,,불가능,128.1615291,37.31785478
1828,마장호수 휴 캠핑장,민간,경기도,파주시,경기도 파주시 광탄면 기산리 459-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018.6.29,,,,0,0,0,0,,,불가능,126.9275513,37.77222824
1829,하얀숲 오토&글램핑,민간,경기도,포천시,경기 포천시 관인면 담터길 123,58,0,6,0,0,0,0,0,0,0,0,0,58,0,0,2015.5.29,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설","계곡 물놀이,산책로,강/물놀이,농어촌체험시설,어린이놀이시설",35,0,1,6,"일출명소,봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",,불가능,127.2066403,38.14822197
1831,메이 더 카라반,민간,제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 일주동로 1626 ,0,0,0,8,0,,0,0,0,0,0,0,0,0,0,2014.8.22,개별,,,9,0,0,0,"일출명소,일몰명소",,불가능,126.7066548,33.55196189
1832,제이스글램핑,민간,부산광역시,기장군,부산 기장군 일광읍 이천8길 132-20,0,0,8,0,0,,0,0,0,0,0,0,0,0,0,2016.7.8,개별,"전기,무선인터넷,온수,트렘폴린,산책로","수영장,어린이놀이시설",8,0,0,8,"액티비티,봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",,불가능,129.2343318,35.27723635
1833,몽산포 자동차 야영장,국립공원,충청남도,태안군,충청남도 태안군 남면 몽산포길 54 ,0,155,0,0,0,,5,0,0,5,0,0,155,0,0,2015.8.3,개별,"전기,무선인터넷,장작판매,온수,놀이터,산책로,마트_편의점","산책로,낚시,해수욕",0,0,0,0,"일몰명소,낚시,여름물놀이,걷기길",,불가능,126.2903069,36.67254984
1834,무녀도캠핑장,국립공원,전라북도,군산시,전북 군산시 옥도면 무녀도2길 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,개별,,,0,0,0,0,,,불가능,126.4221973,35.80491187
1835,무창포오토캠핑장,민간,충청남도,보령시,충청남도 보령시 웅천읍 관당리 806-9번지  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014.5.22,개별,"전기,물놀이장",,0,0,0,0,,,불가능,126.5357234,36.24120032
1836,밀양아리랑 오토캠핑장,국립공원,경상남도,밀양시,경상남도 밀양시 하남읍 명례리 1046-2,0,200,0,0,0,0,8,0,0,8,0,0,200,0,0,2012.10.30,개별,"전기,무선인터넷,온수,산책로,운동장",산책로,0,0,0,0,,,가능,128.7593254,35.35454265
1837,바다의 별 관광농원,민간,경기도,안산시,경기 안산시 단원구 부흥로 359-14 (대부남동),0,0,0,8,0,,6,8,6,9,8,10,20,6,4,2018.8.22,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설,마트_편의점",농어촌체험시설,0,0,0,0,,,불가능,126.6104027,37.21391397
1838,바다풍경카라반,민간,충청남도,태안군,충청남도 태안군 원북면 방갈리 515-102,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.6.19,,,,0,0,0,0,,,불가능,126.2074667,36.89857148
1839,밤골야영장,민간,강원도,영월군,강원 영월군 무릉도원면 무릉법흥로 940,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.7.20,개별,"전기,장작판매,온수",계곡 물놀이,6,0,0,0,,,불가능,128.2803425,37.34092686
1840,백담고을캠핑장,민간,강원도,인제군,강원 인제군 북면 백담로 128,33,0,0,0,0,,5,0,0,7,0,0,33,0,0,2018.12.11,개별,"전기,무선인터넷,장작판매,온수,산책로,마트_편의점",계곡 물놀이,30,0,0,0,"가을단풍명소,겨울눈꽃명소","릴선,화로대",불가능,128.356197,38.19227877
1842,별밤펜션 캠핑장,민간,충청북도,영동군,충북 영동군 상촌면 물한계곡로 896,0,10,0,0,0,,0,0,0,0,0,0,10,0,0,2018.3.12,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동장,운동시설","계곡 물놀이,산책로,낚시,어린이놀이시설",5,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길","릴선,화로대",가능(소형견),127.8812675,36.08949484
1843,별빛캠핑장,민간,강원도,영월군,강원도 영월군 양지마을길 38-11 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.8.25,개별,,,0,0,0,0,,,불가능,128.2030616,37.34570041
1844,별자리 농원,민간,경기도,양평군,경기 양평군 서종면 서정로 361-3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.4.23,,"전기,온수,운동시설",,0,0,0,0,,,불가능,127.4257555,37.59771642
1845,부산 송도오토캠핑장,민간,부산광역시,서구,부산시 서구 송도해변로 36,0,12,0,20,0,,5,5,0,6,5,0,5,7,0,2017.6.20,개별,"전기,무선인터넷,온수,운동시설","산책로,수상레저,낚시,해수욕",0,0,0,0,"일출명소,수상레저,낚시,액티비티,여름물놀이,걷기길",,불가능,129.0174868,35.07278154
1846,분지울작은캠프장,민간,경기도,양평군,경기도 양평군 단월면 명성리 98-1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.10.15,,,,0,0,0,0,,,불가능,127.6717575,37.6082752
1847,비체올린,민간,제주특별자치도,제주시,제주특별자치도 제주시 한경면 판포리 725 ,16,3,0,0,0,0,7,0,0,12,0,0,17,0,0,2015.6.8,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설",,17,0,0,0,,,불가능,126.2179176,33.34964738
1848,산골캠핑장,민간,강원도,영월군,강원 영월군 무릉도원면 백년계곡길 158,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.10.25,개별,,,0,0,0,0,,,불가능,128.2715813,37.37853706
1849,산수골캠핑장,민간,경기도,용인시,경기도 용인시 처인구 이동면 원천로41번길 81 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.2.3,개별,"전기,마트_편의점",,0,0,0,0,,,불가능,127.2165736,37.19444404
1850,산중오토캠핑장,민간,경상남도,거창군,경상남도 거창군 북상면 송계사길 63-107,0,10,0,0,0,,8,0,0,9,0,0,10,0,0,2018.11.6,개별,"전기,장작판매,온수,물놀이장,산책로,운동장","산책로,청소년체험시설,농어촌체험시설",15,2,5,0,"일출명소,봄꽃여행,여름물놀이,가을단풍명소,걷기길","릴선,화로대",불가능,127.8022324,35.82544755
1851,새연카라반리조트,민간,경기도,가평군,경기 가평군 조종면 운악청계로333번길 86,0,0,0,26,0,,0,0,0,0,0,0,0,0,0,2015.8.7,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점","계곡 물놀이,산책로,운동장,강/물놀이,농어촌체험시설",26,0,0,26,"일몰명소,액티비티,봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소",화로대,가능(소형견),127.3465517,37.84674793
1852,샛별글램핑,민간,충청남도,태안군,충남 태안군 안면읍 샛별길 238-10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.6.14,개별,"전기,온수,물놀이장,산책로",,0,0,0,0,,,불가능,126.3357073,36.45251711
1853,서산글램핑,지자체,충청남도,서산시,충남 서산시 대산읍 오지검은고지길 1-10,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.7.7,개별,"전기,물놀이장,산책로,운동시설",,0,0,0,0,,,불가능,126.3814622,36.95109037
1854,성주산 자연휴양림,국립공원,충청남도,보령시,충청남도 보령시 성주면 화장골길 57-230 ,52,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.6.3,개별,"온수,물놀이장,산책로,마트_편의점","계곡 물놀이,산책로",0,0,0,0,가을단풍명소,,불가능,126.6640205,36.33294323
1855,무창포솔원캠핑장,민간,충청남도,보령시,충청남도 보령시 웅천읍  삼정골길 102 ,0,35,0,0,0,,11,10,5,10,8,8,13,15,3,2015.6.9,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,산책로","산책로,수상레저,낚시,해수욕,농어촌체험시설",12,0,0,0,"일몰명소,수상레저,낚시,여름물놀이",,불가능,126.5481905,36.25020488
1856,수락 캠핑장,민간,경기도,의정부시,경기도 의정부시 산곡동 603번지,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.8.24,,,,0,0,0,0,,,불가능,127.1004851,37.71381419
1857,숲속의하모니,민간,충청북도,괴산군,충북 괴산군 청천면 후평도원로 153-6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.11.1,,,,0,0,0,0,,,불가능,127.7576328,36.65810733
1858,스톤밸리캠핑장,민간,경기도,양주시,경기 양주시 칠봉산로228번길 126-5 (봉양동),16,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.11.5,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동장,마트_편의점","산책로,운동장,강/물놀이",16,2,2,2,,"릴선,화로대",가능(소형견),127.0814837,37.85893347
1859,시크릿가든펜션&캠핑,민간,경기도,포천시,경기 포천시 신북면 깊이울로 119,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2017.3.8,,,,0,0,0,0,,,불가능,127.1768401,37.92578702
1860,아라야영장,민간,경상북도,성주군,경상북도 성주군 금수면 사더래길 116 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.7.29,개별,"전기,무선인터넷,온수,물놀이장,운동시설","계곡 물놀이,산책로,낚시,어린이놀이시설",0,0,0,0,,,불가능,128.1365128,35.90852473
1861,아프리카예술박물관 캠핑장,민간,경기도,포천시,경기도 포천시 소흘읍 무림리 41,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.9.14,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점",,0,0,0,0,,,불가능,127.1389339,37.77608699
1862,야인시대캠핑장,지자체,경기도,부천시,경기도 부천시 원미구 상동 길주로 1 ,96,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.4.23,개별,산책로,"산책로,청소년체험시설",0,0,0,0,,,불가능,126.7456343,37.5090733
1863,얼음골애플 오토캠핑장,민간,경상남도,밀양시,경남 밀양시 산내면 얼음골옛길 92-37,0,20,0,2,0,,6,0,0,8,0,0,20,0,0,2016.10.14,개별,"전기,무선인터넷,장작판매,온수,물놀이장,마트_편의점","계곡 물놀이,산책로",15,0,0,0,,,불가능,128.961267,35.57800351
1864,엄둔솔밭빌리지,민간,강원도,영월군,강원도 영월군 수주면 도원운학로 376 ,12,0,0,0,0,,5,0,0,0,0,0,12,0,0,2015.10.13,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,9,0,0,0,,,불가능,128.2336134,37.30001142
1865,에코프라미스,민간,경기도,가평군,경기도 가평군 설악면 설곡리 471-2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.9.7,개별,,,0,0,0,0,,,불가능,127.5136266,37.62689093
1866,엘림펜션 오토캠핑장,민간,충청북도,제천시,충청북도 제천시 덕산면 월악산로2길 70-17 ,10,0,0,0,0,,5,0,0,6,0,0,10,0,0,2018.7.31,개별,"전기,장작판매,온수,물놀이장,산책로,운동시설","계곡 물놀이,산책로,낚시,해수욕",5,0,0,0,,,가능,128.1186256,36.91252082
1868,여월농업공원 캠핑장,국립공원,경기도,부천시,경기도 부천시 오정구 여월동 ,25,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.4.28,개별,놀이터,산책로,0,0,0,0,,,가능,126.7982137,37.51281902
1869,연포 제1야영장,민간,충청남도,태안군,충청남도 태안군 근흥면 도황리 1526-184,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2019.6.27,개별,,,0,0,0,0,,,불가능,126.20757,36.69306507
1871,오름새,민간,경기도,여주시,경기도 여주시 산북면 송현길 111-31,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.8.19,개별,전기,,0,0,0,0,,,불가능,127.455261,37.3807184
1872,와룡자연휴양림 야영장,지자체,전라북도,장수군,전라북도 장수군 천천면 비룡로 538-73 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.7.7,개별,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점",,0,0,0,0,,,불가능,127.4719831,35.69188321
1873,와룡자연휴양림 자동차야영장,지자체,전라북도,장수군,전라북도 장수군 천천면 비룡리 632 ,100,18,0,0,5,0,7,3,0,5,3,0,18,100,0,2015.7.10,개별,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점","계곡 물놀이,산책로,운동장,수영장",68,0,5,0,"여름물놀이,가을단풍명소,걷기길",,불가능,127.4734423,35.68261548
1874,왕피천모래언덕 펜션/캠핑장,민간,경상북도,울진군,경북 울진군 근남면 왕피천로 534-1,0,20,0,0,0,0,7,0,0,10,0,0,20,0,0,2015.5.1,개별,"전기,장작판매,온수,물놀이장,산책로,운동장","계곡 물놀이,산책로",10,0,4,3,"여름물놀이,가을단풍명소,걷기길",,불가능,129.3460566,36.92875777
1875,연몽캠핑장,민간,경기도,연천군,경기 연천군 전곡읍 양원로 108-37,8,0,6,3,0,,6,4,0,6,4,0,3,5,0,2022.7.18,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","계곡 물놀이,낚시",18,0,0,9,여름물놀이,,불가능,127.021049,37.98743059
1876,용인반딧불캠핑장,민간,경기도,용인시,경기도 용인시 처인구 원삼면 보개원삼로1517번길 153 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.1.20,개별,"전기,장작판매,온수,산책로,마트_편의점",,0,0,0,0,,,불가능,127.2957148,37.13100792
1877,용인밤골캠핑장,민간,경기도,용인시,경기도 용인시 처인구 원삼면 죽양대로1650번길 2-23 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2018.10.31,,,,0,0,0,0,,,불가능,127.3340167,37.18609557
1878,용천토리 오토캠핑장,민간,경상북도,경주시,경북 경주시 산내면 대현길 390,0,18,0,0,0,,8,8,9,9,8,10,6,6,6,2018.6.11,개별,"전기,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로,낚시,어린이놀이시설",10,1,1,0,"여름물놀이,가을단풍명소",,불가능,129.0775028,35.70107956
1879,용추밸리 캠프 야영장,민간,경상남도,함양군,경남 함양군 안의면 매바위길 14,0,24,0,0,0,,0,0,0,0,0,0,0,0,0,2017.12.26,개별,"물놀이장,운동시설","계곡 물놀이,산책로",0,1,1,0,"봄꽃여행,여름물놀이,가을단풍명소",,불가능,127.7841314,35.67271532
1881,워렉스 캠핑랜드,민간,전라남도,화순군,전라남도 화순군 한천면 죽헌로 376-37,35,0,0,0,0,,0,0,0,0,0,0,0,0,0,2017.12.13,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설","산책로,운동장,강/물놀이",0,0,0,0,"봄꽃여행,가을단풍명소,겨울눈꽃명소,걷기길",,불가능,127.0106441,34.97273882
1882,월계수 캠핑장,민간,경상북도,경주시,경상북도 경주시 산내면 문복로 758 ,0,0,0,0,0,0,7,0,0,8,0,0,27,0,0,2017.12.21,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,마트_편의점","계곡 물놀이,산책로,낚시,강/물놀이,수영장,어린이놀이시설",0,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길","화로대,난방기구,식기",가능,129.05829,35.69734746
